"subject","competence","code","cycle","text"
"NMG","NMG.4.1","NMG.4.1.f","2b,3a","können Besonderheiten, Unterschiede und Zusammenhänge verschiedener Sinnesleistungen und Signale beobachten, beschreiben und erklären (z.B. Zusammenhänge zwischen riechen, sehen, schmecken; erst sieht man den Blitz, dann hört man den Donner).
"
"NMG","NMG.4.2","NMG.4.2.a","1","können Schallquellen und akustische Phänomene erkunden und beschreiben (z.B. Rauschen des Waldes oder Bachs, Singen der Vögel und Menschen, Küchengeräusche, Bau- oder Verkehrslärm, Stille).
"
"NMG","NMG.4.2","NMG.4.2.b","1,2a","können Ideen für Schutzmassnahmen gegen laute und anhaltende Geräusche entwickeln und deren Wirkung einschätzen (z.B. Kopfhörer, Ohrstöpsel, Lärmschutzwände).
"
"NMG","NMG.4.2","NMG.4.2.c","2a","können den Zusammenhang zwischen Schwingungen und Tönen erforschen und beschreiben (z.B. Luftbewegung mit flackernder Kerze vor schwingender Membran bei der Lautsprecherbox).
können Merkmale des Ohrs benennen sowie die jeweiligen Vorgänge und Funktionen beschreiben. Verbindliche Inhalte: Ohr: Ohrmuschel, Gehörgang, Trommelfell
"
"NMG","NMG.4.2","NMG.4.2.d","2b","können akustische Phänomene erforschen sowie einfache Gesetzmässigkeiten aufzeigen und erklären (z.B. Schallausbreitung: Echo benötigt Zeit; Verstärkung: Schalltrichter; Dämmung: Vorhang, Teppich).
"
"NMG","NMG.4.2","NMG.4.2.d","2b,3a","können den Zusammenhang zwischen intensiver Gehörbelastung (Dauer, Lautstärke) und Hörschäden herstellen und an konkreten Beispielen im Alltag aufzeigen.
"
"NMG","NMG.4.3","NMG.4.3.a","1","können verschiedene Lichtquellen unterscheiden und benennen (z.B. Sonne, Lampe, Scheinwerfer, Kerze, Feuer).
"
"NMG","NMG.4.3","NMG.4.3.b","1","können Phänomene zu Licht und Schatten angeleitet untersuchen, vergleichen und beschreiben.
"
"NMG","NMG.4.3","NMG.4.3.c","1,2a","können die äusseren Merkmale des Auges benennen und die jeweiligen Vorgänge und Funktionen beschreiben. Verbindliche Inhalte: Auge: Augenbraue, Augenlid mit Wimpern, Tränenflüssigkeit, Hornhaut, Bindehaut
"
"NMG","NMG.4.3","NMG.4.3.d","2a","können Handlupe, Binokularlupe und Feldstecher in verschiedenen Situationen gezielt einsetzen und verwenden.
"
"NMG","NMG.4.3","NMG.4.3.e","2b","können den prinzipiellen Aufbau des Auges beschreiben und ein einfaches Augenmodell herstellen (z.B. Lochkamera).
"
"NMG","NMG.4.3","NMG.4.3.f","2b","können optische Phänomene untersuchen und beschreiben (z.B. Spiegelbilder, Lichtbrechung: Übergang Wasser-Luft, Prisma, Abbildungen in der Lochkamera).
"
"NMG","NMG.4.3","NMG.4.3.g","2b,3a","können optische Phänomene mithilfe des Modells des Lichtstrahls bzw. Lichtbündels darstellen. Verbindliche Inhalte: Modell des Lichtstrahls bzw. Lichtbündels
"
"NMG","NMG.4.4","NMG.4.4.1a","1b","können über eigene Erlebnisse und Erfahrungen mit unterschiedlichem Wetter berichten.
"
"NMG","NMG.4.4","NMG.4.4.1b","1b","können wahrnehmen und erkennen, welche Bedeutung unterschiedliches Wetter für uns und für andere Menschen hat (z.B. für die Arbeit, für Freizeit und Ferien, für die Landwirtschaft).
"
"NMG","NMG.4.4","NMG.4.4.1c","1b,2a","können einfache Wetterphänomene beobachten und unterscheiden und dabei eigene Erkenntnisse festhalten und darstellen (z.B. Bewölkung, Wind, Niederschlag).
"
"NMG","NMG.4.4","NMG.4.4.1d","2a","können Wetterphänomene und typische Merkmale dazu beschreiben, verschiedenen Jahreszeiten zuordnen sowie mit eigenen Erfahrungen und Beobachtungen verbinden (z.B. Wolken, Wind, Niederschlagsformen, Temperaturveränderungen).
"
"NMG","NMG.4.4","NMG.4.4.1e","2b","können Beobachtungen, Messungen und Versuche zu Wetterelementen durchführen, Ergebnisse ordnen, Messergebnisse in Diagrammen darstellen sowie Sachverhalte dazu festhalten und kommentieren. Verbindliche Inhalte: Wetterelemente: Temperatur, Bewölkung, Niederschlag, Wind, Luftdruck
"
"NMG","NMG.4.4","NMG.4.4.1f","2b","können Wetterprognosen lesen, Merkmale zu Wetterlagen einordnen und für die Planung eigener Vorhaben nutzen (z.B. Freizeit, Schulreise).
können Verhaltensregeln bei unterschiedlicher Witterung anwenden (z.B. Schutz vor Blitzschlag, Hagel, Sturmwinde).
"
"NMG","NMG.4.4","NMG.4.4.1g","2b,3a","können ausgewählten Fragen, Merkmalen und einfachen Zusammenhängen zu Wetter und Witterung nachgehen, Ergebnisse strukturieren und einordnen sowie Vorstellungen dazu modellartig darstellen (z.B. zu Wetterfronten, Gewitter).
"
"NMG","NMG.4.4","NMG.4.4.2a","1b","können ausgehend von Erzählungen, Berichten und Bildern zu Naturereignissen eigene Vorstellungen entwickeln und über eigene Erfahrungen berichten.
"
"NMG","NMG.4.4","NMG.4.4.2b","1b","können Schutz- und Verhaltensregeln für Kinder bei Naturereignissen erkennen und für sich anwenden (z.B. an Gewässern, im Schnee, bei Wetterereignissen wie Gewitter und Starkregen).
"
"NMG","NMG.4.4","NMG.4.4.2c","2a","können Spuren von Naturereignissen in der eigenen Umgebung betrachten und erkennen, dazu Vermutungen anstellen, was sich ereignet hat sowie einschätzen, was Menschen gefährden und schützen kann.
"
"NMG","NMG.4.4","NMG.4.4.2d","2b","können eigene Vorstellungen und Erfahrungen mit Informationen und Berichten zu Naturereignissen in Verbindung bringen und daraus Merkmale und Prozesse bei Naturereignissen erkennen und benennen. Verbindliche Inhalte: Überschwemmungen, Lawinen, Sturmwetter, Veränderungen durch Naturereignisse früher und heute
"
"NMG","NMG.4.4","NMG.4.4.2e","2b","können Schutz- und Verhaltensregeln im Zusammenhang mit Naturereignissen einordnen, einschätzen und in entsprechenden Situationen anwenden. Verhaltensregeln bei Gewittern, beim Baden, Skifahren, unterwegs in den Bergen
"
"NMG","NMG.4.5","NMG.4.5.a","1b","können eigene Vorstellungen zu Himmel, Himmelskörpern und Weltall beschreiben und vergleichen.
"
"NMG","NMG.4.5","NMG.4.5.b","1b","können Erscheinungen am Tag- und Nachthimmel beobachten, beschreiben, darstellen und erklären. Verbindliche Inhalte: Sonnenlauf, Mond, Sterne
"
"NMG","NMG.4.5","NMG.4.5.c","2a","können Fragen zur Erde als Planet und zu Himmelskörpern bearbeiten und klären, Informationen dazu erschliessen sowie Ergebnisse darstellen (z.B. zu Tag- und Nachtverteilungen an verschiedenen Orten auf der Erde, zu Phänomenen und Eigenschaften von ausgewählten Himmelskörpern und deren Bewegungen).
"
"NMG","NMG.4.5","NMG.4.5.d","2a","können Beobachtungen zum Tag- und Nachthimmel über längere Zeit vornehmen und Ergebnisse dazu ordnen und strukturieren (z.B. Tag und Nacht, Jahreszeiten, Mondphasen, auffällige Sterne).
"
"NMG","NMG.4.5","NMG.4.5.e","2b","können Phänomene zu Erde, Mond, Planeten, Sonne und Sterne auf einfache Modelle übertragen und dabei Merkmale und Zusammenhänge zu Bewegungen sowie räumlichen und zeitlichen Situationen beschreiben, erklären und verknüpfen. Verbindliche Inhalte: Modelle: Bewegungen der Erde, Erde im Sonnensystem, Dimensionen des Universums
"
"NMG","NMG.4.5","NMG.4.5.f","2b,3a","können zu ausgewählten Fragen zu Erde, Himmelskörpern und Universum Informationen erschliessen, Sachverhalte untersuchen sowie Erkenntnisse zusammenstellen, ordnen und darstellen (z.B. zu Galaxien, Sternen, Sternbildern, Planeten, Kometen, zu Raum und Zeit im Universum, zu bedeutenden Astronominnen und Astronomen).
"
"NMG","NMG.5.1","NMG.5.1.a","1","können durch Spielen und Ausprobieren entdecken und beschreiben, wie Alltagsgeräte technisch aufgebaut sind und funktionieren (z.B. Spielgeräte, einfache Haushaltgeräte und Werkzeuge, Schloss und Schlüssel, Regenschirm).
"
"NMG","NMG.5.1","NMG.5.1.b","1","können spielerisch und modellartig technische Geräte und Anlagen nachkonstruieren (z.B. Türme, Brücken, Wippe, Balkenwaage) und dabei Vermutungen zu Konstruktion und Funktion anstellen sowie reale Beispiele suchen und beschreiben (z.B. auf dem Spielplatz, im Schulzimmer, auf dem Schulweg, bei Baustellen).
"
"NMG","NMG.5.1","NMG.5.1.c","1,2a","können Alltagsgeräte untersuchen und dabei einfache naturwissenschaftliche und technische Prinzipien erkennen und erläutern (z.B. Gleichgewicht bei Wippe, Balkenwaage, Stabilität bei Brücken, Türmen, Mauern, Hebel bei Schere, Zange, Hammer).
"
"NMG","NMG.5.1","NMG.5.1.d","2a","können zentrale Elemente von Konstruktionen bei Bauten und technischen Geräten und Anlagen entdecken, modellartig nachkonstruieren und darstellen (z.B. Winkel-, Zickzack- und U-Profile aus Papier und Karton, Umlenkrollen mit Fadenspulen, Ausgleichsgewichte bei Barrieren, Zugbrücken, Fallschirm, Heissluftballon).
"
"NMG","NMG.5.1","NMG.5.1.e","2b","können zu ausgewählten Geräten, Maschinen, Bauten und Anlagen Informationen über Konstruktionsweisen von früher und heute erschliessen, Entwicklungen vergleichen und einordnen (z.B. mechanischer Antrieb-elektrischer Antrieb, Dampfmaschinemoderner Verbrennungsmotor; Lochkamera-moderner Fotoapparat).
"
"NMG","NMG.5.1","NMG.5.1.f","2b","können bei technischen Geräten, Bauten und Anlagen naturwissenschaftliche und technische Prinzipien erkennen, die Funktionsweisen beschreiben und erklären (z.B. Konstruktionsweisen bei Fahrrad, Kran, Ruderboot, Barriere). Verbindliche Inhalte: Hebel, Umlenkrolle, Keil, schiefe Ebene, Gleichgewicht, Stabilität, Bewegung
"
"NMG","NMG.5.2","NMG.5.2.1a","1b","können die beiden Pole einer Batterie unterscheiden und entsprechend richtig einsetzen (z.B. Taschenlampe, batteriebetriebenes Spielzeug).
"
"NMG","NMG.5.2","NMG.5.2.1b","1b,2a","können einfache Stromkreise aufbauen und die einzelnen Bestandteile benennen.
"
"NMG","NMG.5.2","NMG.5.2.1c","2a","können elektrischen Strom als bewegte kleinste Teilchen beschreiben und die Analogie zu strömendem Wasser herstellen und erklären.
"
"NMG","NMG.5.2","NMG.5.2.1d","2a","können verzweigte Stromkreise als Serie- oder Parallelschaltung aufbauen, ausprobieren, die Bauteile benennen und an Alltagsgeräten wieder erkennen (z.B. bei Spielgeräten, Beleuchtung). Verbindliche Inhalte: Serie- und Parallelschaltung von Stromkreisen
"
"NMG","NMG.5.2","NMG.5.2.1e","2b","können Stromkreise schematisch darstellen sowie einfache Schaltpläne lesen und umsetzen. Verbindliche Inhalte: Stromkreise
können mithilfe eines einfachen Stromkreises experimentell zeigen, welche Materialien elektrisch leiten und welche nicht. Verbindliche Inhalte: elektrische Leitfähigkeit
"
"NMG","NMG.5.2","NMG.5.2.f","2b,3a","können untersuchen und darstellen, wie sich Veränderungen in Stromkreisen auswirken (z.B. schwächere Batterie, zwei statt ein Lämpchen, in Serie statt parallel).
"
"NMG","NMG.5.2","NMG.5.2.2a","1","können verschiedene Magnete und Magnetspielzeuge untersuchen und das Verhalten beschreiben: stossen sich ab, ziehen sich an, nichts passiert.
"
"NMG","NMG.5.2","NMG.5.2.2b","1","können beschreiben, dass Magnete immer zwei Pole haben, dass sich gleiche Pole abstossen und dass sich ungleiche Pole anziehen. Verbindliche Inhalte: Magnet, Magnetpole
"
"NMG","NMG.5.2","NMG.5.2.2c","2a","können die Wirkung von Magneten auf verschiedene Materialien untersuchen (z.B. messen, bei welchem Abstand eine Büroklammer angezogen wird; magnetische Türschliesser und Tragkraft von magnetischen Haken prüfen). Verbindliche Inhalte: magnetische Anziehung, Abstossung; Wechselwirkung von Magneten untereinander
"
"NMG","NMG.5.2","NMG.5.2.2d","2b","können einfache Elektromagnete unter Anleitung bauen und anwenden (z.B. Schraube mit Draht umwickeln und an Batterie anschliessen). Verbindliche Inhalte: Elektromagnet
"
"NMG","NMG.5.2","NMG.5.2.2a","2b,3a","können Anwendungen von Magneten und Elektromagneten im Alltag erkennen und erklären (z.B. Kompass reagiert auf Magnetfeld der Erde, Induktionskochfeld).
"
"NMG","NMG.5.3","NMG.5.3.a","1b","können am Beispiel von Geräten aus ihrer Alltagswelt erzählen, wozu sie uns dienen und was sie uns im Alltag erleichtern (z.B. zu Hause, auf Spielplätzen, auf Baustellen).
"
"NMG","NMG.5.3","NMG.5.3.b","1b,2a","können vermuten, wie es zu Erfindungen und Entwicklungen von Geräten gekommen ist (z.B. Backofen, Mixer, Bügeleisen, Regenschirm, Kugelschreiber, mechanische und elektrische Geräte).
"
"NMG","NMG.5.3","NMG.5.3.c","2a","können die Bedeutung von technischen Entwicklungen von Geräten und Anlagen für das Leben im Alltag heute erkennen und einschätzen (z.B. Armbanduhr, elektrische Zahnbürste, Geschirrspüler, Seilbahnen, Baumaschinen, Internet).
"
"NMG","NMG.5.3","NMG.5.3.d","2a","können Informationen zu Erfinderinnen und Erfindern und ihren technischen Entwicklungen erschliessen und darstellen (z.B. Marconi - Radio; Franklin - Blitzableiter).
"
"NMG","NMG.5.3","NMG.5.3.e","2b","können Phänomene und Dinge in der Natur als Vorbild für technische Entwicklungen erkennen, vergleichen und zuordnen (z.B. Bionik: Vogelflügel - Flugzeugflügel, Kletten - Klettverschluss, Kälte- und Wärmeschutz bei Pflanzen und Tieren und bei technischen Geräten).
"
"NMG","NMG.5.3","NMG.5.3.f","2b","können technische Anwendungen von früher und heute vergleichen, einordnen und einschätzen, was sich dadurch im Alltag für die Menschen und die Umwelt verändert hat (z.B. Beleuchtung, Heizung, Bauen, Verkehr, Kommunikationsmöglichkeiten). Verbindliche Inhalte: Bedeutung technischer Entwicklungen für das Alltagsleben
"
"NMG","NMG.5.3","NMG.5.3.g","2b,3a","können angeleitet Informationen zur Bedeutung eines für die Naturwissenschaften wichtigen Geräts recherchieren und dokumentieren (z.B. Entwicklungen in der Medizin durch das Mikroskop, Veränderungen des Bildes zu Erde und Universum durch das Fernrohr).
"
"NMG","NMG.6.1","NMG.6.1.a","1b","können verschiedene Arbeitsorte in der Umgebung erkunden und über Tätigkeiten, typische Arbeitsgeräte, Arbeitskleidung berichten.
"
"NMG","NMG.6.1","NMG.6.1.b","1b","können Gemeinsamkeiten und Unterschiede von Hausarbeit, Erwerbsarbeit und Freiwilligenarbeit beschreiben (z.B. Leistung, Lohn).
"
"NMG","NMG.6.1","NMG.6.1.c","1b,2a","können Arbeitsteilung angeleitet organisieren sowie über das Resultat und die Verteilung der Arbeit nachdenken (z.B. Schulfest, Verkaufsstand).
"
"NMG","NMG.6.1","NMG.6.1.d","2a","können Arbeiten von Frauen und Männern vergleichen, Unterschiede benennen und Überlegungen zur Beseitigung von Ungerechtigkeiten diskutieren (z.B. ungleiche Wahlmöglichkeiten und Chancen).
"
"NMG","NMG.6.1","NMG.6.1.e","2b","können Arbeitsformen und Arbeitszeitmodelle an ausgewählten Arbeitsplätzen erkunden und Unterschiede beschreiben (z.B. Hand-, Kopf-, Maschinenarbeit, Dienstleistung bzw. Voll-, Teilzeitarbeit, Arbeit auf Abruf). Verbindliche Inhalte: Arbeit als Tätigkeit, Arbeit als Ergebnis
"
"NMG","NMG.6.1","NMG.6.1.f","2b,3a","kennen Gründe für Erwerbslosigkeit und mögliche Folgen für den Einzelnen und die Familie (z.B. Veränderungen beruflicher Anforderungen).
"
"NMG","NMG.6.2","NMG.6.2.a","1b","können eigene Vorstellungen zu Berufen aus dem familiären und weiteren Umfeld beschreiben (z.B. Tätigkeiten) und Berufe benennen.
"
"NMG","NMG.6.2","NMG.6.2.b","1b","können Informationen zu unterschiedlichen Berufen sammeln und nach Merkmalen ordnen (z.B. Arbeitsort, Tätigkeiten, Hilfsmittel, Kleidung, Arbeitsresultate).
"
"NMG","NMG.6.2","NMG.6.2.c","1b,2a","können eigene Interessen für Berufe beschreiben und sich über Traumberufe sowie Rollenbilder austauschen (z.B. Männer- und Frauenberufe).
"
"NMG","NMG.6.2","NMG.6.2.d","2a","können Frauen und Männer zu ihrer Berufsarbeit befragen und die Bedeutung der Berufsarbeit für das familiäre Leben erkennen.
"
"NMG","NMG.6.2","NMG.6.2.e","2b","können anhand von Kriterien ausgewählte Berufe vergleichen und die Ausbildungswege zu diesen Berufen beschreiben (z.B. Tätigkeiten, Anforderungen, Laufbahn, Weiterbildung).
"
"NMG","NMG.6.3","NMG.6.3.a","1b","kennen unterschiedliche Rohstoffe und können über deren Bedeutung im Alltag nachdenken (z.B. Holz, Wasser, Lehm).
"
"NMG","NMG.6.3","NMG.6.3.b","1b","können an Beispielen der täglichen Versorgung die Verarbeitung von Rohstoffen zu Produkten verfolgen und beschreiben (z.B. Apfel - Apfelsaft, Getreide - Brot, Milch - Käse).
"
"NMG","NMG.6.3","NMG.6.3.c","2a","können Informationen zu Rohstoffen erschliessen und über deren Bedeutung für Menschen nachdenken (z.B. Erdöl, Glas, Metalle).
"
"NMG","NMG.6.3","NMG.6.3.d","2b","können an Beispielen den Produktionsprozess von Gütern beschreiben und darstellen (z.B. vom Erdöl zum Legostein). Verbindliche Inhalte: Rohstoffkreislauf, Wertschöpfung
"
"NMG","NMG.6.3","NMG.6.3.e","2b","können Informationen zum Weg von Gütern sammeln und vergleichen (z.B. Kartoffeln, Schokolade, T-Shirt, Handy) sowie Arbeitsprozesse beschreiben.
"
"NMG","NMG.6.3","NMG.6.3.f","2b,3a","können Produktions- und Dienstleistungsbetriebe der nahen Umgebung erkunden und typische Abläufe und Produktionsverfahren dokumentieren (z.B. Warenströme, Produktionsverfahren, Aufgaben und Ziele des Betriebes).
"
"NMG","NMG.6.4","NMG.6.4.a","1b","können Sachen tauschen (z.B. im Spiel, Tauschbörsen), unterschiedliche Interessen von Käufern und Verkäufern entdecken sowie Ablauf und Handlungen beim Tausch von Waren bzw. Dienstleistungen gegen Geld beschreiben.
"
"NMG","NMG.6.4","NMG.6.4.b","1b","erkunden Tauschbeziehungen (z.B. auf dem Wochenmarkt, im Supermarkt, im Hofladen) und können Regeln und deren Bedeutung erkennen (z.B. Angebot, Nachfrage, Ware gegen Geld, Interessenskonflikte, Kooperation der Tauschpartner). Verbindliche Inhalte: Gütermarkt, Geld
"
"NMG","NMG.6.4","NMG.6.4.c","1b,2a","können Eigenschaften von Tauschmitteln erklären (z.B. begehrt, knapp, portionierbar, haltbar, echt) und die Funktion von Geld in Tauschgeschäften erkennen.
"
"NMG","NMG.6.4","NMG.6.4.d","2a","können Güter verkaufen (z.B. für ein Schulprojekt) und den Prozess nach wirtschaftlichen Gesichtspunkten planen, durchführen und reflektieren (z.B. Einkaufs-, Materialaufwand, Stückzahlen, Verkaufspreis, Werbung, Gewinnmarge).
"
"NMG","NMG.6.4","NMG.6.4.e","2b","können an alltäglichen Beispielen untersuchen, wie sich Preise bilden und verändern (z.B. grosses Angebot-tiefer Preis, kleines Angebot-hoher Preis).
"
"NMG","NMG.6.4","NMG.6.4.f","2b","kennen das Modell des einfachen Wirtschaftskreislaufes in Grundzügen. Verbindliche Inhalte: Tausch von Gütern, Arbeitskraft und Geld zwischen Unternehmen und Haushalten
"
"NMG","NMG.6.4","NMG.6.4.g","2b,3a","können den Handel als Bindeglied zwischen Produktion und Konsum erkennen.
"
"NMG","NMG.6.4","NMG.6.4.h","2b,3a","können an Beispielen (z.B. Besuch eines Landwirtschafts-Gewerbebetriebes, Medienbericht) einfache wirtschaftliche Regeln und Zusammenhänge erkennen (z.B. Produktionskosten, Qualität, Verkaufspreis).
"
"NMG","NMG.6.5","NMG.6.5.a","1b","können individuelle Wünsche und Bedürfnisse des eigenen Konsums benennen, ordnen, mit andern vergleichen sowie unterschiedliche Ideen entwickeln, wie sie sich Wünsche und Bedürfnisse erfüllen können (z.B. Geburtstagswünsche formulieren, Taschengeld sparen, Bibliothek und Ludothek nutzen, Vorhandenes anpassen und verwenden, mit anderen tauschen).
"
