level_code,level_text,subject_code,subject_name,subject_nick,subject_color,comptetence_code,competence_title,competence_text,cycle_code,cycle_name,cycle_ladder,cycle_optional
MU.4.A.1.b,"können in der Gruppe einen vorgegebenen Strukturverlauf auf einem Instrument spielen oder mit Körper wiedergeben (z.B. Spannungsbogen, Melodie).
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,1b,1. - 2. Klasse,2,0
MU.4.A.1.c,"können eine Begleitung spielen und sich in die musizierende Gruppe einfügen.
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,1b,1. - 2. Klasse,2,0
MU.4.A.1.d,"können eine Melodie- oder Rhythmusstimme in der Gruppe spielen (z.B. Ostinato).
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,2a,3. - 4. Klasse,3,0
MU.4.A.1.e,"spielen mit dem Klasseninstrumentarium und können sich dem Tempo und dem musikalischen Ausdruck der Klasse anpassen.
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,2b,5. - 6. Klasse,4,0
MU.4.A.1.f,"üben einfache Klassenarrangements und können dabei Interpretationsmöglichkeiten ausprobieren, vergleichen und ihre Vorstellung realisieren (z.B. ein Stück lustig, traurig, schleppend, gehetzt spielen).
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,"2b,3a",5. - 8. Klasse,45,0
MU.4.A.1.g,"können ausgewählte Rhythmus- und Melodiepatterns (z.B. aus verschiedenen Kulturen, Epochen und Stilen) spielen und deren Besonderheit erkennen.
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,3a,7. - 8. Klasse,5,0
MU.4.A.1.h,"können nach Improvisationsvorlagen in der Gruppe musizieren (z.B. Harmoniefolge, Bluestonleiter, Pentatonik).
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,3bo,9. Klasse,6,1
MU.4.A.1.i,"können Musik aus verschiedenen Kulturen, Epochen und Stilen im Klassenarrangement spielen.
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,3bo,9. Klasse,6,1
MU.4.A.1.j,"können Elemente aus Musikstilen adaptieren oder verfremden.
",MU,Musik,Musik,#d0ffff,MU.4.A.1,Musik.Musizieren.Musizieren im Ensemble, Schülerinnen und Schüler können sich als Musizierende wahrnehmen und mit Instrumenten sowie Körperperkussion in ein Ensemble einfügen.,3bo,9. Klasse,6,1
MU.4.B.1.1a,"können Materialien musikalisch differenziert erkunden und bespielen (z.B. Alltagsgegenstand, Spielobjekt, Naturmaterial).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",1,Kindergarten - 2. Klasse,12,0
MU.4.B.1.1b,"können grafische Notation spielen und erfinden (z.B. Klangspur, einfache Partitur).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",1,Kindergarten - 2. Klasse,12,0
MU.4.B.1.1c,"können mit Instrumenten Stimmungen und Geschichten musikalisch gestalten.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",1,Kindergarten - 2. Klasse,12,0
MU.4.B.1.1d,"können sich in Gruppenimprovisationen einlassen, dabei Spielregeln definieren und musizierend miteinander kommunizieren.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.","1,2a",Kindergarten - 4. Klasse,123,0
MU.4.B.1.1e,"können eine eigene Klangpartitur gestalten und diese mit Instrumenten umsetzen.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",2a,3. - 4. Klasse,3,0
MU.4.B.1.1f,"können musikalische Impressionen zu Stimmungen und Emotionen erfinden, spielen und Gegensätze herausarbeiten (z.B. heiter/bedrohlich, Glück/Trauer).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.","2b,3a",5. - 8. Klasse,45,0
MU.4.B.1.1g,"können zu Begriffen musikalische Spannungsverläufe entwickeln und spielen und dabei verschiedene Artikulationen anwenden (z.B. wachsen, fliegen).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3a,7. - 8. Klasse,5,0
MU.4.B.1.1h,"können Pattern und Ostinati anwenden und verändern (z.B. Improvisationsmuster).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3bo,9. Klasse,6,1
MU.4.B.1.1i,"können schriftliche Darstellungen umsetzen (z.B. Partiturausschnitt, Tabulatur, Akkordbezeichnung) und als Vorlage für eigene Ideen verwenden.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3bo,9. Klasse,6,1
MU.4.B.1.2a,"können Rhythmusstrukturen übernehmen und erfinden und aktuelle Patterns umsetzen (z.B. mit Apps).
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",2a,3. - 4. Klasse,3,0
MU.4.B.1.2b,"können mit elektronischen Medien (z.B. Smartphone, Keyboard) musikalisch experimentieren.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",2b,5. - 6. Klasse,4,0
MU.4.B.1.2c,"können Instrumente der aktuellen Musikszene ausprobieren und Erfahrungen im Umgang und Spiel mit diesen Instrumenten sammeln.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.","2b,3a",5. - 8. Klasse,45,0
MU.4.B.1.2d,"kennen ausgewählte Musiksoftware und können diese erkunden, testen und für musikalische Aufgaben einsetzen.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3a,7. - 8. Klasse,5,0
MU.4.B.1.2e,"können Klänge aus ihrer Umwelt elektronisch aufnehmen, verändern und damit musikalisch experimentieren und anwenden.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3b,9. Klasse,6,0
MU.4.B.1.2f,"können ein Klangarrangement mit Instrumenten und elektronischen Klangquellen umsetzen.
",MU,Musik,Musik,#d0ffff,MU.4.B.1,Musik.Musizieren.Instrument als Ausdrucksmittel," Schülerinnen und Schüler können Instrumente, Klangquellen und elektronische Medien erkunden, damit experimentieren, improvisieren und nach Vorlagen spielen.",3bo,9. Klasse,6,1
MU.4.C.1.a,"können einfache Materialien zu Instrumenten umfunktionieren (z.B. Büchse als Klinger, Tontopftrommel, Plastikrohr als Rufinstrument, klingende Wassergläser).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,1,Kindergarten - 2. Klasse,12,0
MU.4.C.1.b,"können eine Auswahl des Schulinstrumentariums benennen (z.B. Klangstab, Triangel, Schlagholz) und achtsam damit spielen (Materialsorgfalt).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,1,Kindergarten - 2. Klasse,12,0
MU.4.C.1.c,"können ausgewählte Instrumente unterscheiden und beschreiben.
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,"1,2a",Kindergarten - 4. Klasse,123,0
MU.4.C.1.d,"können beim Bau von einfachen Instrumenten Gesetzmässigkeiten der Klangerzeugung ermitteln und anwenden (z.B. Erzeugung unterschiedlicher Tonhöhen durch Längenteilung mit HiIfe einer Saite).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,2a,3. - 4. Klasse,3,0
MU.4.C.1.e,"können Prinzipien der Klangerzeugung fantasievoll anwenden und in unterschiedlichen Situationen zum musikalischen Gestalten einsetzen (z.B. streichen, schlagen, blasen).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,2a,3. - 4. Klasse,3,0
MU.4.C.1.f,"können Instrumentengruppen unterscheiden und einzelne Formationen beschreiben (z.B. Quartett, Orchester).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,2b,5. - 6. Klasse,4,0
MU.4.C.1.g,"können einzelne Instrumente der aktuellen Musikszene (z.B. Pop, Elektro, zeitgenössische Musik) unterscheiden und erkennen.
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,"2b,3a",5. - 8. Klasse,45,0
MU.4.C.1.h,"können Schallwellen, Obertöne, Klangfärbungen und akustische Phänomene hörend verstehen und kommentieren.
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,"2b,3a",5. - 8. Klasse,45,0
MU.4.C.1.i,"können die Möglichkeiten der elektronischen Verstärkung und -bearbeitung erkennen und anwenden (z.B. Verstärkung der Singstimme mit Mikrofon).
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,3a,7. - 8. Klasse,5,0
MU.4.C.1.j,"können in einem notierten Musikstück (z.B. Partitur) Instrumente erkennen und beschreiben.
",MU,Musik,Musik,#d0ffff,MU.4.C.1,Musik.Musizieren.Instrumentenkunde, Schülerinnen und Schüler kennen unterschiedliche Musikinstrumente und können verschiedene Arten der Klangerzeugung unterscheiden und deren Gesetzmässigkeiten erkennen.,3b,9. Klasse,6,0
MU.5.A.1.a,"können Aussen- und Innenräume musikalisch erkunden und damit spielen (z.B. Wie klingt der Pausenplatz? Spiel mit klingenden Objekten des Klassenzimmers).
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,1,Kindergarten - 2. Klasse,12,0
MU.5.A.1.b,"können zu Themen ihrer Fantasie- und Lebenswelt eine Klanggeschichte entwickeln (z.B. im Wald, meine Wohnstrasse).
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,1,Kindergarten - 2. Klasse,12,0
MU.5.A.1.c,"können Erlebnisse (z.B. Nachmittag im Schwimmbad) als musikalische Impulse nutzen, diese weiterentwickeln und musikalische Darstellungsformen finden.
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,2a,3. - 4. Klasse,3,0
MU.5.A.1.d,"können zu Themen (z.B. Geschichte, Kunstwerk, Emotion) eine einfache Musik entwickeln und ausgestalten.
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,2b,5. - 6. Klasse,4,0
MU.5.A.1.e,"können zu musikalischen Fragestellungen kreative Lösungen finden (z.B. Wie klingt die Musik der Grosseltern? Wie klingt eine Filmszene, ein Sportanlass?).
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,3a,7. - 8. Klasse,5,0
MU.5.A.1.f,"können eine musikalische Collage zu einem aktuellen Thema entwickeln und produzieren (z.B. aus ihrem Interessensbereich, Thema aus der Gesellschaft).
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,3a,7. - 8. Klasse,5,0
MU.5.A.1.g,"können in der Gruppe eine Performance oder einen Videoclip zu einem Thema produzieren und vertonen.
",MU,Musik,Musik,#d0ffff,MU.5.A.1,Musik.Gestaltungsprozesse.Themen musikalisch erkunden und darstellen, Schülerinnen und Schüler können Themen und Eindrücke aus ihrer Lebenswelt alleine und in Gruppen zu einer eigenen Musik formen und darstellen.,3bo,9. Klasse,6,1
MU.5.B.1.a,"können zu Musik fantasieren, Ideen dazu entwickeln und diese in andere Ausdrucksformen bringen (z.B. malen, bauen, bewegen).
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,1,Kindergarten - 2. Klasse,12,0
MU.5.B.1.b,"können sich zu Musik in Situationen und Rollen versetzen und diese ausgestalten (z.B. ein Schmetterling, ein spielender Bär, Kind auf einer Schlittenfahrt).
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,1,Kindergarten - 2. Klasse,12,0
MU.5.B.1.c,"können zu bestehender Musik eigene musikalische Mitspielaktionen erfinden.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,2a,3. - 4. Klasse,3,0
MU.5.B.1.d,"können zu bestehender Musik eine bildnerische, theatralische oder tänzerische Gestaltung entwickeln.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,2b,5. - 6. Klasse,4,0
MU.5.B.1.e,"können Episoden aus einem Musiktheater in eine szenische Darstellung bringen.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,"2b,3a",5. - 8. Klasse,45,0
MU.5.B.1.f,"können musikalische Vorbilder und deren Performances erkunden und in persönlicher Weise adaptieren.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,3a,7. - 8. Klasse,5,0
MU.5.B.1.g,"können zu Musik Assoziationen bilden, eine thematische Auswahl treffen (z.B. Liebe, Protest, Macht) und diese in Musik und andere Medien umsetzen.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,3b,9. Klasse,6,0
MU.5.B.1.h,"können aus einem gewählten Musikstil eine kurze Reproduktion oder Improvisation entwickeln und zeigen.
",MU,Musik,Musik,#d0ffff,MU.5.B.1,Musik.Gestaltungsprozesse.Gestalten zu bestehender Musik, Schülerinnen und Schüler können zu bestehender Musik unterschiedliche Darstellungsformen entwickeln.,3bo,9. Klasse,6,1
